image_id,angle,speed
408,0.68978363,-0.08171284
409,0.14916527,0.98385847
410,0.67812353,-0.11594093
411,0.77109945,1.0072951
412,0.4302075,0.10250348
413,0.73027045,-0.06679118
414,0.6372892,0.25866267
415,0.5451453,-0.08271372
416,0.43758518,0.40772113
417,0.45387685,0.91892254
418,0.58280396,-0.09949672
419,0.7475694,-0.10054946
420,0.33108002,1.0109657
421,0.6490493,0.033744216
422,0.6909896,-0.098106205
423,0.7535496,1.0086979
424,0.3933065,0.98254406
425,0.46105182,0.0025039911
426,0.39156204,1.0133193
427,0.50676394,0.053607196
428,0.40835398,-0.19316357
429,0.7586528,1.0106913
430,0.4173969,-0.073399305
431,0.7231895,-0.07767475
432,0.104895175,0.96618533
433,0.7146108,-0.025619626
434,0.65042794,-0.037878036
435,0.3576366,0.912212
436,0.54209363,-0.0791626
437,0.34060928,1.0027833
438,0.44684207,-0.065211
439,0.7859385,1.0035024
440,0.09776372,0.9732313
441,0.46536085,1.0021282
442,0.1648972,0.90084827
443,0.19326442,0.8306073
444,0.7350894,0.0011162758
445,0.5111186,1.0078106
446,0.7378262,0.99912447
447,0.48428637,1.0016656
448,0.53200144,-0.11647421
449,0.66980827,1.0231985
450,0.687721,0.9569872
451,0.66261524,-0.107182026
452,0.47664404,1.0037152
453,0.52550894,0.55568665
454,0.61204904,1.0072732
455,0.7403341,1.0059555
456,0.6846758,0.9774519
457,0.21838555,0.49664468
458,0.4438663,0.9974686
459,0.662334,-0.15647805
460,0.22730735,0.956676
461,0.74757797,-0.07345724
462,0.7242765,-0.0029011369
463,0.26652107,1.0054407
464,0.51309574,-0.0069094896
465,0.7567203,-0.019651353
466,0.71470994,-0.10477775
467,0.6667149,-0.15317923
468,0.3295188,-0.059687912
469,0.73300093,1.0069706
470,0.55927855,-0.13976127
471,0.6870792,-0.011903644
472,0.49856308,0.9875338
473,0.22255236,0.984185
474,0.56127924,-0.06151128
475,0.5539479,0.63142836
476,0.06780988,0.9527304
477,0.45665556,0.5993403
478,0.38542664,0.994781
479,0.8149564,1.0067118
480,0.36829552,-0.2538495
481,0.7037061,-0.11251193
482,0.5672785,-0.14953786
483,0.66597474,0.03147024
484,0.31104034,0.9991183
485,0.7285217,0.7496449
486,0.45036596,1.0130217
487,0.48046064,0.9997851
488,0.6927727,-0.21634358
489,0.122595936,0.9533298
490,0.4630655,-0.0088149905
491,0.09771258,0.9735279
492,0.691267,0.029491544
493,0.25915283,0.8977959
494,0.5942509,1.0248948
495,0.44582707,0.9940512
496,0.12946218,0.66189075
497,0.63242835,-0.14378452
498,0.23168248,0.33769107
499,0.5714714,0.00024813414
500,0.495741,-0.17530394
501,0.56651056,0.4406602
502,0.7100262,0.99886775
503,0.5411427,-0.018535018
504,0.45109487,0.02648884
505,0.7829658,0.9957446
506,0.6883521,-0.019147038
507,0.36744884,0.16408175
508,0.46174604,0.027704775
509,0.4497829,1.0050764
510,0.5341594,0.9891012
511,0.7341957,-0.043467104
512,0.69042206,0.9586005
513,0.75622416,-0.015643418
514,0.64345783,-0.14395714
515,0.3223726,0.8840984
516,0.4755293,-0.19122148
517,0.7455183,1.0001377
518,0.10890937,0.959532
519,0.5225065,1.0262581
520,0.63332444,0.004231751
521,0.7148262,-0.06872976
522,0.26131552,0.99529016
523,0.5451277,1.0048919
524,0.3991728,-0.27779382
525,0.6831447,-0.1154415
526,0.42068064,-0.27860874
527,0.39899367,0.99726284
528,0.39173296,1.0138831
529,0.40894717,1.0055858
530,0.6059739,-0.19471884
531,0.74635553,-0.10935694
532,0.22155043,0.32627797
533,0.700127,-0.072693765
534,0.69766885,0.0010387897
535,0.48039678,1.0034306
536,0.38499898,1.0077993
537,0.67313224,1.0005493
538,0.7388309,0.960526
539,0.4572959,-0.105180204
540,0.26200712,1.0207205
541,0.15889701,1.0096297
542,0.70061177,-0.29083246
543,0.7692956,1.0067204
544,0.495251,0.9997254
545,0.4364003,0.9875085
546,0.73765403,0.9784193
547,0.4354431,0.023949027
548,0.413732,-0.1778251
549,0.6671626,-0.09512919
550,0.4894517,-0.014336646
551,0.3568263,1.0152445
552,0.13313913,0.9709803
553,0.3794126,-0.27577943
554,0.76597553,0.9999133
555,0.121396154,0.95883715
556,0.75654566,-0.124412894
557,0.29148322,1.0119982
558,0.42798865,-0.2702999
559,0.63915926,0.9753204
560,0.45609748,-0.100690305
561,0.47852194,-0.1648314
562,0.7190683,0.002744317
563,0.595533,0.9934746
564,0.71528625,-0.06753713
565,0.6799949,0.98554695
566,0.41397926,1.0190701
567,0.59710217,-0.16026497
568,0.68188924,0.019739568
569,0.41964647,1.0031095
570,0.46219218,0.9976009
571,0.5516911,0.06303987
572,0.4749598,-0.07127148
573,0.61264145,0.97217286
574,0.7685655,1.0071709
575,0.26959607,0.94530153
576,0.70790815,0.081581205
577,0.785982,1.0146583
578,0.74918,-0.19179624
579,0.44900087,1.0075586
580,0.35925677,0.99999046
581,0.4014588,-0.10831481
582,0.41170946,1.0059799
583,0.0679155,0.9826782
584,0.48202235,1.0049312
585,0.6928056,-0.10711098
586,0.430558,0.96955097
587,0.6957981,-0.18848711
588,0.49726695,1.0126266
589,0.44635296,1.0100143
590,0.47542447,-0.15261322
591,0.7510309,1.0004551
592,0.497786,0.9781749
593,0.42761683,0.5211739
594,0.666447,-0.10169834
595,0.27656564,1.0085661
596,0.18240213,0.97652185
597,0.73438215,0.97395587
598,0.4210003,1.0004379
599,0.7371663,0.9928307
600,0.5204542,0.13701582
601,0.70289,0.115225464
602,0.47231954,1.015868
603,0.47245163,0.7981132
604,0.59270823,0.9675422
605,0.38539898,0.7776833
606,0.078146815,0.9734832
607,0.5603865,0.99027
608,0.5244005,-0.13746601
609,0.32948032,0.6778425
610,0.6877437,0.9859339
611,0.14192152,0.9406102
612,0.78187853,1.005016
613,0.7256023,-0.15032804
614,0.5002482,-0.1884715
615,0.6021778,1.0001013
616,0.70702356,1.0034289
617,0.7083176,-0.13033116
618,0.7660536,-0.06656784
619,0.4836837,-0.15054673
620,0.460633,-0.15514475
621,0.4772696,1.0057712
622,0.520074,-0.08620465
623,0.5658081,-0.35717857
624,0.7419023,0.98988247
625,0.3777248,0.39065272
626,0.47322685,0.9969977
627,0.15887013,1.0000699
628,0.71810466,1.0084115
629,0.6345211,-0.13413137
630,0.4291388,0.8528949
631,0.70419145,0.9385954
632,0.5117963,1.0096818
633,0.7242197,0.9822637
634,0.09839702,0.9752598
635,0.30401126,-0.10397482
636,0.31239012,0.10356003
637,0.5475808,0.42431557
638,0.35369036,-0.20838314
639,0.5255015,-0.044375837
640,0.7166877,-0.123324156
641,0.7689867,1.0081761
642,0.6681582,1.0131624
643,0.57115597,-0.24284166
644,0.63206774,1.0127304
645,0.6944497,-0.013856471
646,0.6829057,-0.13528341
647,0.6117852,-0.114222646
648,0.4677729,-0.124522805
649,0.5083721,-0.08642995
650,0.37664253,0.03970954
651,0.63691634,-0.155505
652,0.6182937,-0.15540367
653,0.44871783,1.0156531
654,0.6933815,-0.24814343
655,0.3311959,0.85036576
656,0.49569628,-0.16637164
657,0.48051202,0.98799205
658,0.43733382,1.0078559
659,0.7615155,-0.017666936
660,0.66725653,-0.036664844
661,0.7569939,1.0063051
662,0.2955153,1.0044692
663,0.74336183,-0.06713098
664,0.55183315,0.972932
665,0.43325794,-0.15877205
666,0.48550278,-0.15802056
667,0.1834605,0.9563633
668,0.3636512,1.0149393
669,0.4820478,-0.21143085
670,0.46557558,-0.08021408
671,0.15379998,1.0156549
672,0.7457428,-0.06630957
673,0.64282584,-0.08223337
674,0.6637326,-0.16674018
675,0.4215543,1.010471
676,0.08887881,0.9622146
677,0.18680131,0.69776064
678,0.63485885,-0.03434831
679,0.61829966,0.15530968
680,0.5404844,1.0173396
681,0.69305867,-0.2044245
682,0.6538365,0.15166464
683,0.15396982,0.9507679
684,0.47595173,-0.11782473
685,0.6857619,-0.010109544
686,0.55192524,-0.22501397
687,0.6697931,-0.01562196
688,0.14965361,0.979403
689,0.7299942,-0.025012076
690,0.5562928,-0.061739802
691,0.68007976,1.0257286
692,0.37505975,0.9785193
693,0.3971135,1.0065361
694,0.22438744,0.27998286
695,0.12142548,0.9636267
696,0.5561916,1.0082382
697,0.4266731,-0.22317797
698,0.44267702,0.9700382
699,0.45244405,-0.13044858
700,0.45425212,0.98573905
701,0.55992705,-0.16673833
702,0.28709847,0.9993063
703,0.23318684,0.9571923
704,0.19773671,0.45177937
705,0.6957216,1.0090047
706,0.57964355,1.0360459
707,0.44985506,-0.23259449
708,0.79610443,1.0175581
709,0.10374564,0.9650613
710,0.722888,-0.015276909
711,0.20385182,0.95585763
712,0.17562997,0.8049052
713,0.3915308,0.29583228
714,0.4400305,-0.21449572
715,0.4418053,0.98894095
716,0.5085941,-0.098392844
717,0.5129003,0.5673348
718,0.6206159,-0.24715918
719,0.08879906,0.92641115
720,0.58879375,-0.018927097
721,0.7290555,-0.22004342
722,0.17073268,1.0051405
723,0.7110907,-0.1158638
724,0.69448775,-0.13503814
725,0.75763524,1.0074669
726,0.51619107,0.051713914
727,0.56869686,1.0470679
728,0.6941448,-0.048158944
729,0.150107,0.4997863
730,0.544585,-0.12678361
731,0.44160253,-0.119148195
732,0.4801606,-0.11656791
733,0.65874195,0.91651636
734,0.35259068,-0.15607715
735,0.28848758,0.97893727
736,0.3916411,-0.1849649
737,0.5606365,-0.012514889
738,0.7104832,0.19015583
739,0.6678707,-0.08528566
740,0.28556862,0.32456768
741,0.61820525,1.0310248
742,0.54707545,-0.16314173
743,0.7166049,1.0147591
744,0.6407494,-0.32607824
745,0.68500894,-0.07381505
746,0.684914,-0.009306252
747,0.5326352,-0.03710437
748,0.73637706,-0.15630412
749,0.14927754,0.4963026
750,0.6695568,-0.18855762
751,0.48638314,0.04106739
752,0.06861627,0.9795302
753,0.6890577,-0.055723786
754,0.44273302,0.39832532
755,0.6969762,0.030941606
756,0.71525496,1.0045623
757,0.1356532,0.96357524
758,0.39979878,-0.21546912
759,0.16034302,0.9495871
760,0.5299068,-0.048894346
761,0.48857293,1.0113477
762,0.5344535,-0.0021141171
763,0.7331544,0.14152461
764,0.38107663,0.8752142
765,0.72411174,0.9980901
766,0.72783786,0.984519
767,0.69860554,-0.10838628
768,0.35370356,1.0090697
769,0.46625227,0.99642825
770,0.48454434,-0.1529128
771,0.52246004,0.98467124
772,0.1354292,0.5012338
773,0.6984968,0.9714582
774,0.37223932,1.0054588
775,0.7027682,-0.09217924
776,0.68446547,-0.11605519
777,0.21108344,0.7092802
778,0.47733104,-0.10919839
779,0.05866289,0.9393158
780,0.5102557,0.56352174
781,0.38362727,1.0169853
782,0.4369548,1.0205534
783,0.5720615,0.9797534
784,0.30035076,0.054030687
785,0.17410776,0.99746066
786,0.6991191,-0.14194411
787,0.4548598,0.99395204
788,0.619105,1.0166161
789,0.6753268,0.0056800246
790,0.7601651,0.9967395
791,0.41224012,0.48285526
792,0.33247778,1.0018878
793,0.51654714,0.90682966
794,0.4376904,1.0260556
795,0.48465604,-0.2111677
796,0.5831273,-0.026133478
797,0.4899,-0.12299627
798,0.7271191,-0.034513593
799,0.4753465,1.0036047
800,0.59330696,0.4245821
801,0.5070134,-0.20461643
802,0.7452512,1.0035914
803,0.72045684,-0.044424295
804,0.37151894,1.0016928
805,0.5835558,-0.06496847
806,0.69599426,0.28961623
807,0.7303057,-0.021523654
808,0.4773448,-0.122452736
809,0.78089285,-0.1367088
810,0.6090515,1.0139301
811,0.7000673,0.97740054
812,0.72572386,-0.101671755
813,0.7082614,0.98575234
814,0.7756043,1.0019598
815,0.21479562,0.9874294
816,0.14497489,0.9631014
817,0.7017094,-0.09446651
818,0.75166595,0.031493545
819,0.67499965,-0.052530944
820,0.6958765,1.0150112
821,0.4703244,1.0038289
822,0.35974735,0.9782406
823,0.46373802,-0.111545265
824,0.47313815,-0.17798662
825,0.7685276,-0.08502227
826,0.45028895,1.011714
827,0.7139931,-0.07880139
828,0.32741565,0.96651506
829,0.4599911,0.9666887
830,0.5681092,0.9963474
831,0.48810202,0.12687168
832,0.2269085,0.9891682
833,0.37769568,1.001332
834,0.4855762,0.9830461
835,0.74324065,-0.004442215
836,0.4442503,0.97143954
837,0.55181915,-0.18032372
838,0.4969848,-0.13591337
839,0.67502475,-0.047086596
840,0.40768814,1.0270879
841,0.5570906,0.014687419
842,0.72129345,1.0156076
843,0.44933465,-0.11880565
844,0.5035174,-0.06370753
845,0.6959613,-0.030492604
846,0.12007636,0.9242251
847,0.37597555,0.9724341
848,0.43363044,0.008410513
849,0.68683153,0.99477434
850,0.44471812,-0.14661473
851,0.70710325,-0.052140832
852,0.48732662,0.014640689
853,0.5162748,1.0076911
854,0.58592576,0.30547538
855,0.66157675,-0.21085441
856,0.4602903,1.024843
857,0.4331171,0.09716499
858,0.42407584,0.97751236
859,0.6706451,0.0101649165
860,0.2011812,0.99244463
861,0.68960845,0.06695181
862,0.433788,1.0010524
863,0.5950721,-0.027070522
864,0.3285284,1.0036819
865,0.6868157,-0.0728364
866,0.45120084,1.009302
867,0.46254006,1.011373
868,0.39729774,-0.21379578
869,0.59265614,-0.05646676
870,0.46574146,-0.18339282
871,0.5002898,1.0003201
872,0.09434265,0.7236791
873,0.38457137,0.37486058
874,0.33523735,0.97290266
875,0.48971555,1.0158577
876,0.7163232,0.69899786
877,0.71826845,1.0209999
878,0.42380065,1.0036933
879,0.34692812,0.9970187
880,0.62800545,0.97449815
881,0.41779292,1.0161887
882,0.44663152,1.0034566
883,0.37911037,0.2079468
884,0.5097575,1.0153732
885,0.77433985,-0.03744155
886,0.43336195,1.0207437
887,0.49023664,0.7559512
888,0.7128797,-0.003405571
889,0.7564011,-0.06815308
890,0.67553926,-0.01380384
891,0.37039047,0.9876727
892,0.17810917,0.65088695
893,0.21348903,1.0156081
894,0.29821464,1.0221349
895,0.42373788,0.9943863
896,0.4728245,0.38226593
897,0.55806875,-0.10041809
898,0.5322974,-0.20462328
899,0.62649447,-0.15608835
900,0.45070642,-0.23119056
901,0.67687476,-0.11124045
902,0.4403004,1.01439
903,0.7155936,1.0159212
904,0.67060727,0.9391601
905,0.63973707,0.96229446
906,0.6365334,-0.19342309
907,0.76913196,0.99589175
908,0.63223815,0.99963546
909,0.5103117,-0.05741459
910,0.55298936,-0.12661463
911,0.7201427,-0.1525768
912,0.5517532,0.00539577
913,0.7738446,1.0106298
914,0.6162239,-0.12649864
915,0.5078618,1.0206258
916,0.4689219,-0.06947714
917,0.63986075,-0.15519881
918,0.53134006,-0.26625687
919,0.6889328,0.07189757
920,0.7120707,-0.0043082237
921,0.47291702,-0.07467079
922,0.66987556,0.99242455
923,0.68969196,1.0071263
924,0.35283732,0.9699574
925,0.7021058,1.0019417
926,0.10140085,0.97316885
927,0.5013688,0.33011812
928,0.76422405,0.98553467
929,0.4784617,0.9910658
930,0.72743434,-0.08365899
931,0.4935481,0.86306226
932,0.6897207,-0.07499695
933,0.73395777,0.7526244
934,0.7172435,0.9708395
935,0.6612166,-0.027633071
936,0.43793666,0.37351108
937,0.38253874,0.18175781
938,0.5935565,0.04610908
939,0.4385625,1.0101901
940,0.12041789,0.75914955
941,0.2315422,0.9686085
942,0.7016538,-0.04246545
943,0.66704625,-0.051587224
944,0.5070935,-0.10124552
945,0.45631567,1.004956
946,0.65423024,-0.102596104
947,0.09480184,0.9300401
948,0.4997176,-0.14071059
949,0.6957805,0.9989115
950,0.4888848,1.0028796
951,0.4278043,1.0075448
952,0.29863805,1.0004296
953,0.7058171,-0.105707884
954,0.7149396,-0.029729724
955,0.4243255,0.9888048
956,0.3900973,0.48590168
957,0.61169016,-0.13257152
958,0.13478392,0.9701464
959,0.14778975,0.9691793
960,0.17907742,0.520109
961,0.46303225,0.99875027
962,0.056749046,0.9632461
963,0.59855324,-0.18999916
964,0.45309967,-0.20265836
965,0.5644037,-0.13141942
966,0.41614455,0.9972441
967,0.6489659,0.7302941
968,0.6693858,-0.19799924
969,0.6887435,-0.099660814
970,0.16772103,0.8495666
971,0.71694016,0.9796733
972,0.4471072,0.98915684
973,0.54655546,-0.11721265
974,0.58782667,0.22964087
975,0.6424248,1.0016505
976,0.5561205,1.010043
977,0.33209494,-0.1511693
