image_id,angle,speed
798,0.71762156,1.0
799,0.5831339,1.0
800,0.6192918,0.0
801,0.6388636,1.0
802,0.6761455,1.0
803,0.72472024,1.0
804,0.7051424,1.0
805,0.5349494,0.0
806,0.6855334,1.0
807,0.6954884,0.0
808,0.5225339,0.0
809,0.7164844,0.0
810,0.7045542,1.0
811,0.67959225,1.0
812,0.6566762,1.0
813,0.66598046,1.0
814,0.70042664,0.0
815,0.6741769,1.0
816,0.5288213,0.0
817,0.6417653,0.0
818,0.6941359,1.0
819,0.6464977,0.0
820,0.6812179,1.0
821,0.60207546,1.0
822,0.695395,1.0
823,0.653983,1.0
824,0.54628,0.0
825,0.6918326,1.0
826,0.65055186,1.0
827,0.68241966,0.0
828,0.6846489,1.0
829,0.7025735,0.0
830,0.71231836,1.0
831,0.576772,0.0
832,0.72925615,0.0
833,0.67217886,1.0
834,0.7402784,1.0
835,0.699433,1.0
836,0.6240815,1.0
837,0.61868376,1.0
838,0.52236575,0.0
839,0.67396545,1.0
840,0.59711516,1.0
841,0.5092987,0.0
842,0.73146343,1.0
843,0.65641487,1.0
844,0.6142884,1.0
845,0.6936645,1.0
846,0.6586032,1.0
847,0.6830982,1.0
848,0.67717546,1.0
849,0.6889178,1.0
850,0.602216,1.0
851,0.6873653,1.0
852,0.61400527,0.0
853,0.59129703,0.0
854,0.6432023,1.0
855,0.64364034,1.0
856,0.62199426,1.0
857,0.67770326,1.0
858,0.5974723,1.0
859,0.70406187,0.0
860,0.64949137,1.0
861,0.6634648,0.0
862,0.66243434,1.0
863,0.59896183,0.0
864,0.6614612,1.0
865,0.66859525,1.0
866,0.6037726,1.0
867,0.5923975,1.0
868,0.5930653,0.0
869,0.51845264,0.0
870,0.6208912,1.0
871,0.60515887,1.0
872,0.65929896,1.0
873,0.73481727,1.0
874,0.64373446,1.0
875,0.5980408,1.0
876,0.70079994,1.0
877,0.72624815,1.0
878,0.6250353,1.0
879,0.6649026,1.0
880,0.6583382,1.0
881,0.63363326,1.0
882,0.670933,1.0
883,0.69897056,1.0
884,0.6963265,1.0
885,0.7097837,1.0
886,0.61962116,1.0
887,0.64972776,1.0
888,0.68879676,1.0
889,0.69605815,0.0
890,0.69852215,1.0
891,0.6662916,1.0
892,0.6642532,1.0
893,0.65395653,1.0
894,0.6777629,1.0
895,0.66662806,1.0
896,0.63224185,1.0
897,0.5331056,0.0
898,0.54123104,0.0
899,0.6790978,0.0
900,0.6470068,1.0
901,0.70194733,0.0
902,0.6718593,1.0
903,0.73604715,1.0
904,0.5766329,0.0
905,0.67356765,1.0
906,0.68657184,1.0
907,0.7104514,1.0
908,0.699818,1.0
909,0.61014014,0.0
910,0.53950083,0.0
911,0.690022,0.0
912,0.6359594,0.0
913,0.69267195,1.0
914,0.546506,0.0
915,0.6309737,1.0
916,0.5543668,0.0
917,0.7028098,0.0
918,0.5389423,0.0
919,0.66236895,0.0
920,0.6832906,0.0
921,0.6300675,1.0
922,0.68497336,1.0
923,0.66296744,1.0
924,0.66321737,1.0
925,0.7203546,1.0
926,0.59890527,1.0
927,0.64659476,0.0
928,0.68412006,1.0
929,0.5331438,0.0
930,0.6823923,1.0
931,0.67896783,1.0
932,0.6687894,1.0
933,0.7235694,1.0
934,0.6974076,1.0
935,0.6124946,0.0
936,0.66774964,1.0
937,0.69071925,1.0
938,0.54473996,0.0
939,0.7153522,1.0
940,0.67237395,1.0
941,0.66160756,1.0
942,0.7327765,0.0
943,0.66760534,1.0
944,0.54699904,0.0
945,0.6236478,1.0
946,0.6749009,1.0
947,0.5327131,1.0
948,0.61655855,1.0
949,0.6530524,1.0
950,0.6718526,1.0
951,0.6082668,1.0
952,0.638141,0.0
953,0.68489087,1.0
954,0.68497264,1.0
955,0.6162936,0.0
956,0.6757624,1.0
957,0.66521215,1.0
958,0.5023656,0.0
959,0.69471425,1.0
960,0.6446255,1.0
961,0.617895,1.0
962,0.6044619,1.0
963,0.6953137,0.0
964,0.6817564,1.0
965,0.6442678,1.0
966,0.5961309,1.0
967,0.63844997,1.0
968,0.6488979,0.0
969,0.69302386,0.0
970,0.6414277,1.0
971,0.7027052,1.0
972,0.63361454,1.0
973,0.5075915,0.0
974,0.5142676,0.0
975,0.7113924,1.0
976,0.67050993,1.0
977,0.5933345,0.0
978,0.7023144,1.0
979,0.7283054,1.0
980,0.704478,1.0
981,0.6897603,1.0
982,0.5631776,0.0
983,0.7405325,0.0
984,0.72931015,1.0
985,0.68895394,0.0
986,0.594505,1.0
987,0.66629523,1.0
988,0.67481935,1.0
989,0.6853026,1.0
990,0.70477986,1.0
991,0.68212235,1.0
992,0.6299396,0.0
993,0.69175,1.0
994,0.6636691,1.0
995,0.60843253,0.0
996,0.68440455,0.0
997,0.65154403,1.0
998,0.61364007,0.0
999,0.6910055,1.0
1000,0.64556813,1.0
1001,0.6739421,1.0
1002,0.56538963,0.0
1003,0.5780418,0.0
1004,0.6046546,0.0
1005,0.7201031,1.0
1006,0.54672354,0.0
1007,0.646127,1.0
1008,0.63529074,0.0
1009,0.6858852,1.0
1010,0.65333366,1.0
1011,0.5903373,1.0
1012,0.59661216,0.0
1013,0.6373584,1.0
1014,0.7141283,1.0
1015,0.66597426,1.0
1016,0.5686755,1.0
1017,0.7126782,1.0
1018,0.6489802,1.0
1019,0.6660957,1.0
1020,0.6470689,1.0
